source,date,headline,url,chosen_label,positive,negative,neutral,compound
Global,2023-11-26,New initiative launched to tackle disorder and crime in Edmonton,https://globalnews.ca/news/10116400/new-initiative-launched-to-tackle-disorder-and-crime-in-edmonton/,neutral,0.07658182,0.112727106,0.810691,-0.006842627749909624
Global,2023-11-26,Vancouver Island wolf-dog kills family pet,https://globalnews.ca/video/10116486/vancouver-island-wolf-dog-kills-family-pet/,negative,0.017111644,0.5594802,0.4234081,-0.3127253067647402
Global,2023-11-26,Digital Nomads: Why remote workers are flocking to a Bulgarian mountain town,https://globalnews.ca/video/10114122/digital-nomads-why-remote-workers-are-flocking-to-a-bulgarian-mountain-town/,neutral,0.025990294,0.08155888,0.89245087,-0.0059763536425228025
Global,2023-11-26,At least 1 dead after salmonella outbreak linked to cantaloupes: Public Health Canada,https://globalnews.ca/video/10116504/at-least-1-dead-after-salmonella-outbreak-linked-to-cantaloupes-public-health-canada/,negative,0.007829644,0.82953185,0.16263862,-0.6880616736900658
Global,2023-11-26,Size of TFSA contribution limit rises for 2nd year in a row,https://globalnews.ca/news/10113516/tfsa-contribution-room-2024/,neutral,0.03603383,0.2011872,0.76277894,-0.039177854155424185
Global,2023-11-26,"Pro-Palestine protesters march in downtown Calgary, disrupting traffic: police",https://globalnews.ca/news/10116354/pro-palestine-protestors-march-downtown-calgary/,negative,0.00907266,0.64140874,0.34951863,-0.41132284160949517
Global,2023-11-26,"Huntsville, Ont. fatal highway crash leaves 4 teens, 1 woman dead",https://globalnews.ca/video/10116108/huntsville-ont-fatal-highway-crash-leaves-4-teens-1-woman-dead/,negative,0.009484266,0.7182672,0.27224848,-0.515817843357091
Global,2023-11-26,McDonald’s Canada founder has died at age 86,https://globalnews.ca/news/10115210/mcdonalds-canada-founder-has-died-at-age-86/,negative,0.052319337,0.3107232,0.6369574,-0.09381159927339411
Global,2023-11-26,Elves for Seniors Montreal struggling with donations in biggest year yet,https://globalnews.ca/news/10116118/elves-for-seniors-montreal-struggling-with-donations-in-biggest-year-yet/,negative,0.031658225,0.35148233,0.6168594,-0.12253760493057797
Global,2023-11-26,Saskatchewan’s Wanuskewin Heritage Park wins national tourism award,https://globalnews.ca/news/10115905/saskatchewans-wanuskewin-heritage-park-wins-national-tourism-award/,positive,0.81725806,0.002485309,0.1802565,0.6679046446977832
Global,2023-11-26,Special interlocutor ‘waiting’ for MP bill criminalizing residential school denialism,https://globalnews.ca/news/10116201/special-interlocutor-waiting-for-mp-bill-criminalizing-residential-school-denialism/,neutral,0.02284387,0.15628678,0.82086927,-0.023903726019574023
Global,2023-11-26,Runoff spill reported at Suncor’s Fort Hills oilsands site,https://globalnews.ca/news/10115878/runoff-spill-reported-at-suncors-fort-hills-oilsands-site/,negative,0.0139764575,0.2433527,0.74267083,-0.05902519692728081
Global,2023-11-26,Man arrested in neck slash death of ex-NHLer Adam Johnson,https://globalnews.ca/video/10092449/man-arrested-in-neck-slash-death-of-ex-nhler-adam-johnson/,negative,0.01722176,0.35780394,0.62497425,-0.1277270917002511
Global,2023-11-26,‘We need to watch our purse strings’: says Anand following Fall Economic Statement,https://globalnews.ca/video/10115238/we-need-to-watch-our-purse-strings-says-anand-following-fall-economic-statement/,neutral,0.043405946,0.046243075,0.910351,-0.00025434583344940975
Global,2023-11-26,Baby formula costs creating desperate situation for some families,https://globalnews.ca/video/10115969/baby-formula-costs-creating-desperate-situation-for-some-families/,negative,0.011918953,0.80240494,0.18567605,-0.6437116616246197
Global,2023-11-26,Santa comes to town for 119th edition of Toronto’s Santa Claus Parade,https://globalnews.ca/video/10116436/santa-comes-to-town-for-119th-edition-of-torontos-santa-claus-parade/,positive,0.5692343,0.002775774,0.42799,0.32401994583464067
Global,2023-11-26,"Shooting in Winnipeg leaves 3 dead, 2 critically injured: Police investigate",https://globalnews.ca/news/10115937/winnipeg-police-investigate-shooting-on-langside-street/,negative,0.011397502,0.6654809,0.32312164,-0.4427349218137362
Global,2023-11-26,TD report warns of potential 10% drop in home prices in some markets,https://globalnews.ca/video/10112093/td-report-warns-of-potential-10-drop-in-home-prices-in-some-markets/,negative,0.014306344,0.609271,0.37642267,-0.371006449275324
Global,2023-11-26,Non-binary Montrealer vows to continue hunger strike for ‘X’ gender on Quebec health card,https://globalnews.ca/news/10115913/non-binary-montrealer-hunger-strike-x-gender-quebec/,negative,0.019254789,0.36713678,0.6136085,-0.1344186444208404
Global,2023-11-26,Alberta to invoke Sovereignty Act against Ottawa’s Clean Energy Regulations,https://globalnews.ca/video/10116500/alberta-to-invoke-sovereignty-act-against-ottawas-clean-energy-regulations/,neutral,0.022130867,0.15707725,0.8207918,-0.02418350239608902
Global,2023-11-26,4 teen boys found dead in car after going missing during camping trip in Wales,https://globalnews.ca/news/10108743/4-teen-boys-dead-wales-camping-trip/,negative,0.018586433,0.44929394,0.5321196,-0.20151961605692392
Global,2023-11-26,"Vancouver Island wolf-dog kills dog in Coombs, campground says",https://globalnews.ca/news/10116103/wolf-dog-kills-dog-coombs-bc/,negative,0.012201585,0.47342414,0.51437426,-0.22398154840588802
Global,2023-11-26,Tractor driver remains in hospital after crash,https://globalnews.ca/video/10116467/tractor-driver-remains-in-hospital-after-crash/,negative,0.01577907,0.6792163,0.3050046,-0.4610858372282678
Global,2023-11-26,B.C. dog owner sounds alarm on infectious bacteria disease,https://globalnews.ca/news/10116385/b-c-dog-owner-sounds-alarm-on-infectious-bacteria-disease/,negative,0.019246183,0.42351395,0.5572399,-0.17899363701969762
