source,date,headline,url,chosen_label,positive,negative,neutral,compound
Global,2023-12-04,"Self-employed women in Canada on the rise, but other divides remain: StatCan",https://globalnews.ca/news/10146496/women-self-employment-canada/,neutral,0.14640887,0.01984611,0.83374506,0.021041683652787135
Global,2023-12-04,Fatality inquiries start for young men found dead in cold near Edmonton bar,https://globalnews.ca/news/10146799/fatality-inquiries-2-men-dead-cold-edmonton-bar/,negative,0.008353134,0.7005658,0.29108113,-0.4907226453325464
Global,2023-12-04,‘Translation error’ in new Royal book reignites racism allegations,https://globalnews.ca/video/10141101/translation-error-in-new-royal-book-reignites-racism-allegations/,negative,0.0064502507,0.7775566,0.21599321,-0.6045526233697718
Global,2023-12-04,French teacher beheading: 6 teenagers stand trial for alleged role in 2020 Paris killing,https://globalnews.ca/video/10122179/french-teacher-beheading-6-teenagers-stand-trial-for-alleged-role-in-2020-paris-killing/,negative,0.0050149234,0.8367812,0.15820393,-0.700177608969538
Global,2023-12-04,6 teenagers stand trial for alleged role in French teacher’s beheading,https://globalnews.ca/news/10117837/teenagers-trial-samuel-paty-beheading-france/,negative,0.007968126,0.74868846,0.24334338,-0.5604709402490027
Global,2023-12-04,Bridgeland businesses repeatedly hit by thieves,https://globalnews.ca/video/10148037/bridgeland-businesses-repeatedly-hit-by-thieves/,negative,0.008193503,0.86850524,0.12330136,-0.7542341407722475
Global,2023-12-04,B.C. charity hoping holiday shoppers can help power programs for the homeless,https://globalnews.ca/news/10147062/ugm-thrift-boutique/,positive,0.36989847,0.010450842,0.6196507,0.13671564604912945
Global,2023-12-04,"Construction begins on new Île-aux-Tourtes bridge, transport ministry confirms",https://globalnews.ca/news/10147577/construction-begins-on-new-ile-aux-tourtes-bridge-transport-quebec-confirms/,neutral,0.13339943,0.010617787,0.85598284,0.01768266334197177
Global,2023-12-04,"Global National: Dec 3, 2023",https://globalnews.ca/video/10145674/global-national-dec-3-2023/,neutral,0.06350123,0.013469116,0.9230297,0.0038509859747111186
Global,2023-12-04,Canadian entrepreneur Daniel Langlois and partner found dead in Caribbean,https://globalnews.ca/news/10145321/canadian-entrepreneur-daniel-langlois-partner-found-dead-caribbean/,negative,0.018468598,0.2994477,0.68208367,-0.08932784432252916
Global,2023-12-04,How to make your favourite holiday treats healthier,https://globalnews.ca/video/10141804/how-to-make-your-favourite-holiday-treats-healthier/,positive,0.77227783,0.012029945,0.2156921,0.5962684208783351
Global,2023-12-04,On the Brink: A Nova Scotia family and the ‘never-ending struggle’ to survive,https://globalnews.ca/news/10128874/on-the-brink-1-family-struggle/,neutral,0.049399454,0.13956307,0.81103754,-0.01703753908212491
Global,2023-12-04,Is retirement out of reach for Canadians — young and old?,https://globalnews.ca/video/10144380/is-retirement-out-of-reach-for-canadians-young-and-old/,neutral,0.03804661,0.18866244,0.7732908,-0.03414599152290965
Global,2023-12-04,"Quebec man dies in Revelstoke, B.C. snowmobiling incident",https://globalnews.ca/news/10147567/quebec-man-dies-revelstoke-snowmobiling-incident/,negative,0.013437131,0.5170741,0.46948883,-0.2671850312119268
Global,2023-12-04,"Petition calls for sidewalk, lighting on 2nd Dug Hill Road following fatal hit and run",https://globalnews.ca/news/10147631/petition-sidewalk-lighting-2nd-dug-hill-road-fatal-hit-and-run/,neutral,0.06592259,0.13553338,0.79854405,-0.01402350776380068
Global,2023-12-04,Ottawa passes bail reform bill,https://globalnews.ca/video/10148174/ottawa-passes-bail-reform-bill/,neutral,0.09984786,0.03583676,0.8643154,0.008685320688357479
Global,2023-12-04,People urged to get vaccinated as flu season is officially underway,https://globalnews.ca/video/10148079/people-urged-to-get-vaccinated-as-flu-season-is-officially-underway/,neutral,0.09684695,0.14734772,0.7558054,-0.012332015570843069
Global,2023-12-04,Charges dropped against Quebec cinema owner and ‘Dragon’s Den’ star Vincenzo Guzzo,https://globalnews.ca/news/10147645/charges-dropped-vincenzo-guzzo/,negative,0.018365812,0.3067189,0.67491525,-0.09373918953043159
Global,2023-12-04,House Speaker Fergus apologizes over video message for Ontario Liberals,https://globalnews.ca/news/10146576/house-speaker-greg-fergus-apology-video-message-ontario-liberals/,neutral,0.036750335,0.09754621,0.86570346,-0.008164675728576487
Global,2023-12-04,"Criminal use of cryptocurrency to keep growing, Canada’s Fintrac warns",https://globalnews.ca/news/10148020/cryptocurrency-criminal-use-fintrac/,negative,0.009006272,0.68002677,0.31096694,-0.46235531467027613
Global,2023-12-04,Global News Hour at 6 Calgary: Dec. 4,https://globalnews.ca/video/10148114/global-news-hour-at-6-calgary-dec-4-2/,neutral,0.03721323,0.00975259,0.9530341,0.001289713518518143
Global,2023-12-04,Giving back while holiday shopping at the Union Gospel Mission,https://globalnews.ca/video/10148089/giving-back-while-holiday-shopping-at-the-union-gospel-mission/,positive,0.6277064,0.0045576603,0.36773595,0.39399454435333503
Global,2023-12-04,"Vancouver firefighters suffering from burnout, says union",https://globalnews.ca/video/10148092/vancouver-firefighters-suffering-from-burnout-says-union/,negative,0.011212211,0.6227441,0.36604378,-0.38768442464466446
Global,2023-12-04,"Kangaroo on the loose in Ontario finally caught, officer punched during capture",https://globalnews.ca/news/10145997/kangaroo-ontario-caught/,negative,0.025136897,0.41591743,0.55894566,-0.17235545404619756
Global,2023-12-04,Winnipeg crews rescue cats after clothes dryer bursts into flames,https://globalnews.ca/news/10147591/cats-rescued-dryer-fire-winnipeg/,negative,0.04115336,0.2502622,0.70858437,-0.06093758599958843
Global,2023-12-04,Mastermind Toys to be acquired — but these 18 stores will still be liquidated,https://globalnews.ca/news/10146360/mastermind-toys-liqudation-acquisition/,neutral,0.03351691,0.101418875,0.8650642,-0.009162406248755417
Global,2023-12-04,Guilbeault unveils new methane emissions rules for oil and gas sector,https://globalnews.ca/video/10146473/guilbeault-unveils-new-methane-emissions-rules-for-oil-and-gas-sector/,negative,0.033502817,0.28959858,0.6768986,-0.08274490119897848
Global,2023-12-04,Winnipeg MPs initiative spurs MMIWG alert system consultations in Ottawa,https://globalnews.ca/news/10147508/winnipeg-mp-mmiwg-alert-system/,neutral,0.03819517,0.022363812,0.93944085,0.0009587336843912553
Global,2023-12-04,"Grocery CEO downplays food inflation, says competition strong in Canada",https://globalnews.ca/news/10147721/empire-sobeys-grocery-prices-canada/,neutral,0.09948909,0.11515389,0.78535706,-0.0033623373728466355
Global,2023-12-04,Looking back on Christine Sinclair’s legacy ahead of final international match,https://globalnews.ca/video/10148185/looking-back-on-christine-sinclairs-legacy-ahead-of-final-international-match/,positive,0.24117276,0.010363071,0.74846417,0.058056907251199164
Global,2023-12-04,"Fugitive kangaroo in Ontario finally caught, officer punched during capture",https://globalnews.ca/video/10148186/fugitive-kangaroo-in-ontario-finally-caught-officer-punched-during-capture/,negative,0.012650373,0.72658193,0.26076776,-0.5277612281917357
Global,2023-12-04,Global News Hour at 6 Edmonton: December 4,https://globalnews.ca/video/10148103/global-news-hour-at-6-edmonton-december-4-2/,neutral,0.04210173,0.010893126,0.9470051,0.001653897093961021
Global,2023-12-04,"Born with rare disease, Milo’s bus ride marks huge leap in independence",https://globalnews.ca/video/10148081/born-with-rare-disease-milos-bus-ride-marks-huge-leap-in-independence/,positive,0.6799599,0.012127575,0.30791244,0.46219843795120674
Global,2023-12-04,"Alberta government removes mayor of Chestermere, other officials",https://globalnews.ca/video/10148080/alberta-government-removes-mayor-of-chestermere-other-officials/,neutral,0.018138027,0.21917616,0.7626858,-0.047709209544024134
Global,2023-12-04,Canada’s new plan to cut 75% in methane emissions,https://globalnews.ca/video/10148183/canadas-new-plan-to-cut-75-in-methane-emissions/,neutral,0.17848933,0.035148796,0.7863619,0.030623001906047165
Global,2023-12-04,West Kelowna woman looks abroad for life-changing treatment of ‘very painful’ condition,https://globalnews.ca/news/10147741/west-kelowna-woman-life-changing-surgery/,negative,0.042746287,0.4791751,0.47807863,-0.2277815235503189
CTV,2023-12-04,It begins: Montreal launches first round of major snow removal program,https://montreal.ctvnews.ca/it-begins-montreal-launches-first-round-of-major-snow-removal-program-1.6672776,positive,0.2721385,0.010988602,0.7168729,0.07393862514718741
