source,date,headline,url,chosen_label,positive,negative,neutral,compound
Global,2024-07-09,Investigation continues into Kelowna fire; neighbour says building was a ‘tinderbox’,https://globalnews.ca/news/10613662/kelowna-building-fire-investigation-tinderbox/,negative,0.012427884,0.31793687,0.6696353,-0.10092938088490655
Global,2024-07-09,Four men charged after extensive investigation stemming from kidnapping,https://globalnews.ca/video/10613713/four-men-charged-after-extensive-investigation-stemming-from-kidnapping/,negative,0.02311918,0.33495942,0.6419214,-0.11166331487822134
Global,2024-07-09,Canada vs. Argentina: Your guide to historic Copa America semifinal showdown,https://globalnews.ca/news/10611005/canada-argentina-copa-america/,neutral,0.14976269,0.008760576,0.84147674,0.0223521157235389
Global,2024-07-09,Crews face difficult challenge rescuing entangled North Atlantic whale in St. Lawrence,https://globalnews.ca/news/10613835/entangled-atlantic-whale-rescue-st-lawrence/,negative,0.017876247,0.437356,0.5447677,-0.19096074415091202
Global,2024-07-09,Global News Hour at 6 Calgary: July 9,https://globalnews.ca/video/10613796/global-news-hour-at-6-calgary-july-9-2/,neutral,0.043432396,0.009090419,0.9474771,0.0018037400954078464
Global,2024-07-09,Warnings in place as hurricane Beryl remnants set to hit parts of Canada,https://globalnews.ca/news/10613122/rainfall-warnings-hurricane-beryl-remnants-canada/,neutral,0.02631456,0.1462473,0.8274382,-0.020695812570226124
Global,2024-07-09,Calgarians question decision to not add 4th CTrain car to handle Stampede crowd,https://globalnews.ca/video/10613666/calgarians-question-decision-to-not-add-4th-ctrain-car-to-handle-stampede-crowd/,neutral,0.018421937,0.18441427,0.7971639,-0.03366923714047676
Global,2024-07-09,"Silk, Great Value plant-based milks recalled in Canada",https://globalnews.ca/news/10612250/silk-great-value-plant-based-milk-recall-canada/,negative,0.04032793,0.25455227,0.7051197,-0.06317053099195391
Global,2024-07-09,Calgarians question decision to not add 4th CTrain car to handle Stampede crowd,https://globalnews.ca/news/10613492/calgary-stampede-ctrain-capacity/,neutral,0.018421937,0.18441427,0.7971639,-0.03366923714047676
Global,2024-07-09,Plant-based milk recalled due to Listeria,https://globalnews.ca/video/10613432/plant-based-milk-recalled-due-to-listeria/,negative,0.0121957045,0.6703104,0.31749392,-0.44916726770077275
Global,2024-07-09,Alberta ministerial order sparks concern over grizzly bear population management,https://globalnews.ca/video/10613711/alberta-ministerial-order-sparks-concern-over-grizzly-bear-population-management/,negative,0.012042785,0.3011944,0.6867627,-0.09057307201043585
Global,2024-07-09,Regina city council approves central library debt financing,https://globalnews.ca/news/10613693/regina-city-council-approves-central-library-debt-financing/,neutral,0.062486142,0.018181495,0.9193323,0.0035739528087002093
Global,2024-07-09,Staff shortages cause B.C. rural ER closures,https://globalnews.ca/video/10613788/rural-hospital-e-r-closure-crisis/,negative,0.01586999,0.54382545,0.44030458,-0.29549426130377654
Global,2024-07-09,Canada’s longest river seeing historically low levels,https://globalnews.ca/news/10610374/mackenzie-river-canada-low-levels-history/,negative,0.04646834,0.29587257,0.6576592,-0.08538124753617282
Global,2024-07-09,St. Pierre-Jolys community members push back after school division limits access to library,https://globalnews.ca/news/10613480/community-members-push-back-school-division-library/,negative,0.016197536,0.2939415,0.6898611,-0.0861392026870913
Global,2024-07-09,Beaches in Vernon reopened after broken sewer line repaired,https://globalnews.ca/news/10613314/vernon-beaches-reopened-broken-sewer-line/,neutral,0.14686684,0.008527909,0.84460515,0.02149715887391057
Global,2024-07-09,American family criticizes North Vancouver RCMP after Airbnb break-in,https://globalnews.ca/video/10611769/american-family-criticizes-north-vancouver-rcmp-after-airbnb-break-in/,negative,0.010629068,0.48883164,0.50053936,-0.23884336619620683
