source,date,headline,url,chosen_label,positive,negative,neutral,compound
Global,2024-02-08,‘Grey divorce’ getting more prevalent in Canada. Why it’s a concern,https://globalnews.ca/news/10281196/grey-divorce-canada/,negative,0.01846961,0.4968625,0.48466775,-0.24653128989943163
Global,2024-02-08,‘Pushing humanity’: Canadian astronaut visits Regina ahead of trip to the moon,https://globalnews.ca/news/10283164/canadian-astronaut-jeremy-hansen-regina-moon/,positive,0.541091,0.0041845245,0.45472437,0.29276201879388
Global,2024-02-08,B.C. government uses Rental Protection Fund to buy two Coquitlam Co-ops,https://globalnews.ca/video/10283480/b-c-government-uses-rental-protection-fund-to-buy-two-coquitlam-co-ops/,neutral,0.034749918,0.031648125,0.933602,0.00020595287377611626
Global,2024-02-08,Your Money,https://globalnews.ca/video/10281279/your-money-6/,neutral,0.21031004,0.112205185,0.67748475,0.03164031237865039
Global,2024-02-08,‘It doesn’t look pretty’: N.S. woman plans to return to work at 77 amid high living costs,https://globalnews.ca/news/10278463/nova-scotia-senior-cost-of-living/,negative,0.0047761137,0.8980403,0.09718352,-0.8064536193840608
Global,2024-02-08,Honouring Culture Through Cuisine,https://globalnews.ca/video/10280704/honouring-culture-through-cuisine/,positive,0.71267337,0.010778408,0.27654815,0.5077871940501808
Global,2024-02-08,Global News Hour at 6 Calgary: Feb. 8,https://globalnews.ca/video/10283559/global-news-hour-at-6-calgary-feb-8-4/,neutral,0.038052037,0.009644431,0.9523034,0.0013549460068471575
Global,2024-02-08,B.C. woman frustrated with ICBC ‘delays’ after being hit by car last summer,https://globalnews.ca/news/10282311/bc-woman-frustrated-icbc-delays/,negative,0.007578897,0.7310846,0.26133665,-0.5344271230237734
Global,2024-02-08,Poilievre vows no MAID expansion for mental illness if he wins election,https://globalnews.ca/video/10283487/poilievre-vows-no-maid-expansion-for-mental-illness-if-he-wins-election/,negative,0.026685651,0.46456653,0.50874794,-0.2151098832901397
Global,2024-02-08,Joly urges more funding to hire Canadian diplomats as Ottawa cuts spending,https://globalnews.ca/news/10282902/joly-global-affairs-canada-funding-diplomats/,neutral,0.04076431,0.11842459,0.8408111,-0.012362656182914655
Global,2024-02-08,Prince Harry arrives in London to visit King Charles after cancer diagnosis,https://globalnews.ca/video/10275931/prince-harry-arrives-in-london-to-visit-king-charles-after-cancer-diagnosis/,neutral,0.11272927,0.0072607854,0.88001007,0.012655155912879579
Global,2024-02-08,"Toronto Raptors trade deadline: Team lands Kelly Olynyk, Ochai Agjabi in deal with Jazz",https://globalnews.ca/video/10283523/toronto-raptors-trade-deadline-team-lands-kelly-olynyk-ochai-agjabi-in-deal-with-jazz/,neutral,0.030203525,0.00972661,0.96006995,0.0008176441474883056
Global,2024-02-08,"N.S. won’t ban NDAs in sexual assault cases, despite growing online petition",https://globalnews.ca/news/10282557/nova-scotia-non-disclosure-agreements-sexual-assault/,negative,0.0142357685,0.43951213,0.5462522,-0.1929682205596972
Global,2024-02-08,Low snowpack sparks drought concerns in B.C.,https://globalnews.ca/video/10283541/low-snowpack-sparks-drought-concerns/,negative,0.02014778,0.42703217,0.55282,-0.18195055596792464
Global,2024-02-08,Tiff Macklem expects housing will rebound but with ‘considerable uncertainty’ in prices,https://globalnews.ca/video/10276944/tiff-macklem-expects-housing-will-rebound-but-with-considerable-uncertainty-in-prices/,neutral,0.04713718,0.06334111,0.8895217,-0.0017901826198718496
Global,2024-02-08,"Okotoks, Foothills County appeal to province to fix deadly intersection",https://globalnews.ca/news/10283481/okotoks-foothills-county-province-deadly-intersection/,negative,0.025077652,0.32125366,0.65366876,-0.1025750066228639
Global,2024-02-08,Foothills County calls on Alberta government to help make deadly intersection safer,https://globalnews.ca/video/10283459/foothills-county-calls-on-alberta-government-to-help-make-deadly-intersection-safer/,neutral,0.07857152,0.05163952,0.869789,0.0035068426805366926
Global,2024-02-08,"B.C. flight school dropout still refusing to leave dorm, 2 years later: Court case",https://globalnews.ca/news/10282588/bc-flight-school-student-wont-leave-lawsuit/,negative,0.008173083,0.63206595,0.35976094,-0.3994405677593882
Global,2024-02-08,"Puberty blockers should not be used on children, Poilievre says",https://globalnews.ca/news/10278702/pierre-poilievre-puberty-blockers-stance/,negative,0.011190595,0.603722,0.38508737,-0.3643550305841856
Global,2024-02-08,Let’s talk about Bell Media layoffs: Cuts at CTV News pose ‘significant concern’ about state of Canadian journalism,https://globalnews.ca/video/10283610/lets-talk-about-bell-media-layoffs-cuts-at-ctv-news-pose-significant-concern-about-state-of-canadian-journalism/,negative,0.013610423,0.59942615,0.38696337,-0.3591265010034874
Global,2024-02-08,Lack of environment voices on Alberta drought committee concerning: Alberta Wilderness Association,https://globalnews.ca/video/10283472/lack-of-environment-voices-on-alberta-drought-committee-concerning-alberta-wilderness-association/,negative,0.011939924,0.68760866,0.30045152,-0.4726630255186137
