source,date,headline,url,chosen_label,positive,negative,neutral,compound
Global,2024-02-21,Global News at 5 Lethbridge: Feb. 21,https://globalnews.ca/video/10309410/global-news-at-5-lethbridge-feb-21-2/,neutral,0.02687503,0.017715503,0.9554095,0.0004084276750511151
Global,2024-02-21,Political strategist Michael Solberg reacts to Danielle Smith’s address to Alberta,https://globalnews.ca/video/10309608/political-strategist-michael-solberg-reacts-to-danielle-smiths-address-to-alberta/,neutral,0.032574985,0.008454181,0.9589708,0.000989657646704778
Global,2024-02-21,Ontario documents show patient complaints over cataract billings,https://globalnews.ca/news/10307305/ontario-documents-show-patient-complaints-over-cataract-billings/,negative,0.012443812,0.572422,0.41513413,-0.3275121285013505
Global,2024-02-21,Man dead after car struck by CTrain at notorious intersection,https://globalnews.ca/video/10309463/man-dead-after-car-struck-by-ctrain-at-notorious-intersection/,negative,0.011855332,0.7431737,0.24497083,-0.5521667365347316
Global,2024-02-21,Global BC Arts & Culture Scene: Surrey Schools International Jazz Festival,https://globalnews.ca/video/10309335/global-bc-arts-culture-scene-surrey-schools-international-jazz-festival/,neutral,0.2016948,0.004082981,0.79422224,0.04066411927973412
Global,2024-02-21,Millennials overtake baby boomers as dominant generation in Canada,https://globalnews.ca/news/10307412/millennials-baby-boomers-canada/,neutral,0.1506387,0.03797965,0.8113817,0.021249559134774998
Global,2024-02-21,"Online harms bill coming as soon as next week, will focus on safety: Trudeau",https://globalnews.ca/news/10309202/online-harms-bill-trudeau/,neutral,0.13542016,0.016760658,0.84781927,0.018057688923335036
Global,2024-02-21,"Nanaimo, B.C. group ringing alarm on fatal overdose numbers, 400% increase in 4 years",https://globalnews.ca/news/10308843/nanaimo-bc-group-fatal-overdose-numbers/,negative,0.018061241,0.54603255,0.4359063,-0.29782530426081877
Global,2024-02-21,Workers evacuated after fatal crane accident at Vancouver construction site,https://globalnews.ca/news/10309233/vancouver-oakridge-crane-incident/,negative,0.019434094,0.47886586,0.50170004,-0.2289348296599627
Global,2024-02-21,Calgary senior victim of possible and costly rental scam,https://globalnews.ca/video/10309486/calgary-senior-victim-of-possible-and-costly-rental-scam/,negative,0.015461605,0.7310013,0.25353718,-0.5341237790828472
Global,2024-02-21,"Air Canada plane leaving Halifax receives mid-flight threat, lands safely in U.S.",https://globalnews.ca/news/10304878/air-canada-threat-halifax-newark/,neutral,0.052217636,0.1232671,0.8245152,-0.01246809978919039
Global,2024-02-21,Radio host’s spoken word poetry strikes a chord,https://globalnews.ca/video/10309254/radio-hosts-spoken-word-poetry-strikes-a-chord/,positive,0.5829505,0.007933596,0.40911594,0.3397682943649336
Global,2024-02-21,Young girl dies after hole she dug at Florida beach collapses,https://globalnews.ca/video/10307580/young-girl-dies-after-hole-she-dug-at-florida-beach-collapses/,negative,0.0086696725,0.8121886,0.17914174,-0.6595751639504455
Global,2024-02-21,Global News Hour at 6 Edmonton:  February 21,https://globalnews.ca/video/10309595/global-news-hour-at-6-edmonton-february-21-2/,neutral,0.033466555,0.00860083,0.95793265,0.0010460350947352204
Global,2024-02-21,Danny Masterson moved out of maximum security prison over safety concerns,https://globalnews.ca/news/10304895/danny-masterson-prison-transfer-minimum-security/,neutral,0.049467765,0.089321375,0.8612109,-0.0055312473682156416
Global,2024-02-21,Southwest Winnipeg residents asked to conserve water amid sewage leak,https://globalnews.ca/video/10309289/southwest-winnipeg-residents-asked-to-conserve-water-amid-sewage-leak/,neutral,0.020130342,0.1109381,0.8689315,-0.011902039180273771
Global,2024-02-21,"Winnipeg newcomers ‘disappointed,’ says city budget needs cash for welcoming immigrants",https://globalnews.ca/news/10309058/winnipeg-newcomers-budget/,negative,0.010394329,0.7166415,0.2729643,-0.5134668926264929
Global,2024-02-21,Passenger captures video of plane wing coming apart as United flight forced to land,https://globalnews.ca/news/10307784/united-airlines-flight-wing-damage-diverted-san-francisco-boston-denver/,negative,0.01663961,0.48602632,0.49733415,-0.23594466177871354
Global,2024-02-21,Global News Hour at 6 Calgary: Feb. 21,https://globalnews.ca/video/10309583/global-news-hour-at-6-calgary-feb-21-4/,neutral,0.03608335,0.009714712,0.9542019,0.001207634231608079
Global,2024-02-21,"Ex-Ont., nuclear power plant worker charged in secretive leak case",https://globalnews.ca/video/10307082/ex-ont-nuclear-power-plant-worker-charged-in-secretive-leak-case/,negative,0.010633621,0.5373976,0.45196882,-0.2886830837185439
Global,2024-02-21,Pornhub could be blocked in Canada. What’s the bill behind the controversy?,https://globalnews.ca/news/10305540/pornhub-access-canada-senate-bill-concerns/,negative,0.010512522,0.57350796,0.41597956,-0.3288008386112722
Global,2024-02-21,Pesky pushback: Area F residents fighting RDNO over proposed mosquito control bylaw,https://globalnews.ca/news/10309017/north-okanagan-area-f-mosquito-control/,negative,0.0129015045,0.5355307,0.45156783,-0.28662666773866974
Global,2024-02-21,Trudeau says bill to protect kids from online harm is coming next week,https://globalnews.ca/video/10309249/trudeau-says-bill-to-protect-kids-from-online-harm-is-coming-next-week/,neutral,0.09341591,0.043952882,0.8626312,0.006794676470707195
Global,2024-02-21,Feds unveil ‘action plan’ for Black public employees,https://globalnews.ca/video/10309643/feds-unveil-action-plan-for-black-public-employees/,neutral,0.06814473,0.0325923,0.8992629,0.0035814486045513405
Global,2024-02-21,Why has Canada’s war criminal unit not published a report in over 8 years?,https://globalnews.ca/news/10309399/canada-war-crimes-program-status/,negative,0.006318591,0.8245913,0.1690902,-0.6799108165559122
Global,2024-02-21,Why farmers around the world are protesting,https://globalnews.ca/video/10307089/why-farmers-around-the-world-are-protesting/,negative,0.028168177,0.56551325,0.40631863,-0.3190117439432676
Global,2024-02-21,United flight makes emergency landing after crew discovers wing damage,https://globalnews.ca/video/10307687/united-flight-makes-emergency-landing-after-crew-discovers-wing-damage/,negative,0.0276722,0.308625,0.66370285,-0.09448363094854528
Global,2024-02-21,MPs summon owners of firm behind ArriveCan to testify or face arrest,https://globalnews.ca/news/10309160/conservative-arrivecan-subpoena-threat-passes/,negative,0.02365732,0.24285647,0.733486,-0.05841964319477633
Global,2024-02-21,Former Ontario nuclear plant operator employee charged in secretive leak case,https://globalnews.ca/news/10305169/opg-employee-charged-leak-case/,negative,0.007988617,0.61939645,0.37261498,-0.38358810528313114
Global,2024-02-21,"Air Canada plane leaving Halifax receives mid-flight threat, lands safely in U.S.",https://globalnews.ca/video/10307017/air-canada-plane-leaving-halifax-receives-mid-flight-threat-lands-safely-in-u-s-2/,neutral,0.052217636,0.1232671,0.8245152,-0.01246809978919039
Global,2024-02-21,Security guard killed in downtown Edmonton parkade,https://globalnews.ca/video/10306940/security-guard-killed-in-downtown-edmonton-parkade/,negative,0.009083031,0.77818006,0.21273696,-0.6054816627709201
Global,2024-02-21,‘Successful’ Family Day long weekend for Okanagan tourism sector,https://globalnews.ca/news/10309373/successful-family-day-long-weekend-for-okanagan-tourism-sector/,positive,0.9533485,0.0019412608,0.044710286,0.9088695633614363
Global,2024-02-21,"Canada’s upcoming wildfire season could be worse than last year, Sajjan warns",https://globalnews.ca/news/10309527/canada-wildfires-sajjan-ministers-meeting/,negative,0.007851223,0.80943334,0.18271539,-0.6551207154370715
Global,2024-02-21,"Suncor breaks oilsands record, but adjusted earnings fall on weaker oil prices",https://globalnews.ca/news/10309298/suncor-breaks-oilsands-record-but-adjusted-earnings-fall-on-weaker-oil-prices/,negative,0.04085579,0.34764352,0.6115006,-0.11918684235209298
Global,2024-02-21,Ottawa commits $175M for Edmonton to help build affordable housing,https://globalnews.ca/video/10309535/ottawa-commits-175m-for-edmonton-to-help-build-affordable-housing/,positive,0.33290318,0.011119118,0.6559776,0.110700918732892
