source,date,headline,url,chosen_label,positive,negative,neutral,compound
Global,2023-11-20,"Electric car shock: Ontario man told new battery would cost more than $50,000",https://globalnews.ca/news/10103753/electric-car-shock-50000-battery/,negative,0.013907265,0.7639091,0.22218351,-0.5833638042098981
Global,2023-11-20,Poilievre demands inquiry into Stellantis contract after potentially using temporary foreign workers,https://globalnews.ca/video/10103349/poilievre-demands-inquiry-into-stellantis-contract-after-potentially-hiring-international-workers/,negative,0.010953573,0.44943467,0.53961176,-0.20187153983015094
Global,2023-11-20,Calgarians speak out on budget adjustments as deliberations begin at city hall,https://globalnews.ca/video/10104936/calgarians-speak-out-on-budget-adjustments-as-deliberations-begin-at-city-hall/,neutral,0.02241027,0.06067347,0.91691625,-0.003179050240120773
Global,2023-11-20,"Sugar shortages felt in Winnipeg, as strike in western Canada continues",https://globalnews.ca/news/10104495/sugar-shortages-felt-winnipeg-strike/,negative,0.012685397,0.595272,0.3920426,-0.3541878222701289
Global,2023-11-20,Calgarians hold vigil on Transgender Day of Remembrance,https://globalnews.ca/news/10104735/calgary-transgender-day-remembrance/,neutral,0.06787091,0.013403024,0.91872597,0.004426824495034509
Global,2023-11-20,Mortgage rate relief could be on the horizon for Canadians: economists,https://globalnews.ca/video/10101514/mortgage-rate-relief-could-be-on-the-horizon-for-canadians-economists/,positive,0.59111345,0.005762892,0.4031236,0.349381950180744
Global,2023-11-20,"Calgary police tactics questioned after social media videos show arrests of youth, woman",https://globalnews.ca/news/10104908/calgary-police-protest-tactics-questioned-social-media-videos/,negative,0.009655784,0.48217952,0.50816476,-0.23240382980296914
Global,2023-11-20,"Blue Bombers fans disappointed by loss, look to a return to next year’s Grey Cup",https://globalnews.ca/news/10104028/blue-bombers-fans-loss-grey-cup/,negative,0.011550883,0.78005224,0.2083969,-0.6083480466819546
Global,2023-11-20,Foundation helping B.C. hospitality workers with medical hardship struggling with demand,https://globalnews.ca/news/10104077/hospitality-foundation-fundaiser-help/,neutral,0.08130164,0.121811226,0.7968871,-0.008228020113352219
Global,2023-11-20,Taylor Swift fan dies at ‘Eras Tour’ concert in sweltering Rio de Janeiro heat,https://globalnews.ca/video/10101191/taylor-swift-fan-dies-at-eras-tour-concert-in-sweltering-rio-de-janeiro-heat/,negative,0.009956887,0.707722,0.28232107,-0.5007713219416914
