source,date,headline,url,chosen_label,positive,negative,neutral,compound
Global,2023-12-11,RFD investigation underway into house fire on Montreal Street,https://globalnews.ca/video/10162205/sfd-investigation-underway-into-house-fire-on-montreal-street/,neutral,0.030840827,0.063909546,0.90524966,-0.0031332722913894884
Global,2023-12-11,Vancouver looks at relaxing liquor rules,https://globalnews.ca/video/10161262/vancouver-looks-at-relaxing-liquor-rules/,neutral,0.061261788,0.054476023,0.8842622,0.0007853695177129083
Global,2023-12-11,Mississauga baker crowned Christmas Cookie Challenge Champion,https://globalnews.ca/video/10161888/mississauga-baker-crowned-christmas-cookie-challenge-champion/,positive,0.59215045,0.004712239,0.4031375,0.35061984504522314
Global,2023-12-11,"As carbon price fight flares, Minister Wilkinson defends Liberal approach",https://globalnews.ca/video/10159665/as-carbon-price-fight-flares-minister-wilkinson-defends-liberal-approach/,neutral,0.05199942,0.057926137,0.8900745,-0.0006514973879498953
Global,2023-12-11,"Indigenous advisory council at CN resigns, says company ‘missed the mark’ on reconciliation",https://globalnews.ca/news/10162130/indigenous-advisory-council-cn-rail-reconciliation/,negative,0.008112175,0.67161286,0.32027507,-0.45099794531128623
Global,2023-12-11,"Trouble in toyland as shoppers seek low prices, retailers say",https://globalnews.ca/news/10161553/toy-stores-holiday-season-struggles/,negative,0.019970648,0.55869037,0.42133892,-0.3117361335891431
Global,2023-12-11,Veteran Winnipeg safe breaker cracks decades-old mystery at Garrick Hotel,https://globalnews.ca/news/10161008/veteran-winnipeg-safe-breaker-cracks-decades-old-mystery-at-garrick-hotel/,neutral,0.04401891,0.13166228,0.8243189,-0.015397284899236752
Global,2023-12-11,Man arrested after grandpa sucker-punched while pushing grandchild in stroller,https://globalnews.ca/news/10158478/grandpa-sucker-punched-stroller-los-angeles/,negative,0.012416215,0.7154593,0.27212435,-0.5117279122982232
Global,2023-12-11,Faith leaders unite for peace,https://globalnews.ca/video/10161261/faith-leaders-unite-for-peace/,positive,0.7560093,0.01108343,0.23290724,0.5714272345881781
Global,2023-12-11,Healthy Living Report: Staying healthy for the holidays,https://globalnews.ca/video/10161824/healthy-living-report-staying-healthy-for-the-holidays/,positive,0.70521176,0.0063596424,0.28842863,0.49728315867943174
Global,2023-12-11,Vancouver entrepreneur considers moving business out of B.C.,https://globalnews.ca/video/10161268/vancouver-entrepreneur-considers-moving-business-out-of-b-c/,neutral,0.041195523,0.022353495,0.936451,0.0011973917297652958
Global,2023-12-11,Centre for Black students at Mount Allison University targeted by hate speech,https://globalnews.ca/news/10161819/mta-hate-speech-student-centre/,negative,0.0076444424,0.78640133,0.20595409,-0.6183687446355774
Global,2023-12-11,"In Halifax, a call to promote old-growth forests as a guard against future wildfires",https://globalnews.ca/news/10161596/halifax-call-old-growth-forests-wildfires/,neutral,0.17931981,0.01658274,0.8040975,0.03188060344507804
Global,2023-12-11,American chocolatier charged in the murders of Canadian Daniel Langlois and partner in Dominica,https://globalnews.ca/news/10160814/american-chocolatier-charged-murder-canadian-daniel-langlois-dominica-caribbean/,negative,0.010812191,0.6118991,0.3772886,-0.3743036682180101
Global,2023-12-11,Canada’s military colleges are at a crossroads– what 2 graduates want now,https://globalnews.ca/video/10159664/canadas-military-colleges-are-at-a-crossroads-what-2-graduates-want-now/,negative,0.021649742,0.50670123,0.4716491,-0.2562773825405511
Global,2023-12-11,Indigenous business owner hopes to lead by example,https://globalnews.ca/video/10161060/indigenous-business-owner-hopes-to-lead-by-example/,positive,0.6140353,0.010100151,0.3758646,0.3769373293647842
Global,2023-12-11,"Saskatoon morning news rewind: Friday, Dec. 8",https://globalnews.ca/news/10161599/saskatoon-rachel-homan-curling-deliotte-retirement/,neutral,0.02037447,0.016249204,0.9633764,0.00015108205829394983
Global,2023-12-11,Montreal family wants apology from city after video shows snow plow striking cars,https://globalnews.ca/news/10159910/montreal-snow-plow-cars-hit/,negative,0.013342548,0.6087448,0.37791258,-0.3703922432366369
Global,2023-12-11,This Is BC: No Regrets high school basketball tournament,https://globalnews.ca/video/10161269/this-is-bc-no-regrets-high-school-basketball-tournament/,positive,0.3253055,0.008150938,0.66654366,0.10575719682096185
Global,2023-12-11,What salmonella symptoms to watch out for as cantaloupe-linked outbreak kills 5 in Canada,https://globalnews.ca/video/10160270/what-salmonella-symptoms-to-watch-out-for-as-cantaloupe-linked-outbreak-kills-5-in-canada/,negative,0.014347771,0.61505044,0.37060186,-0.37808112484229284
Global,2023-12-11,Federal dental insurance plan details unveiled. What to know,https://globalnews.ca/news/10161509/federal-dental-care-plan/,neutral,0.08883867,0.0237419,0.8874194,0.007328632777729993
Global,2023-12-11,Downtown Winnipeg gearing up for holiday season with slew of fun activities,https://globalnews.ca/news/10161873/downtown-winnipeg-holiday-activities/,positive,0.9173851,0.0017534199,0.08086144,0.8415923563579453
Global,2023-12-11,Canadian pet rescue organizations overwhelmed by surge in pet abandonment,https://globalnews.ca/video/10160995/canadian-pet-rescue-organizations-overwhelmed-by-surge-in-pet-abandonment/,negative,0.017413924,0.6594757,0.32311043,-0.43460491446333016
Global,2023-12-11,"Quebec strike: 80,000 nurses join picket line in another provincial walkout",https://globalnews.ca/news/10161647/quebec-nurses-strikes-dec-11-2023/,negative,0.019664187,0.45136133,0.52897453,-0.20334034232155318
Global,2023-12-11,Canada’s military colleges are at a crossroads. What 2 graduates want now,https://globalnews.ca/news/10158597/royal-military-college-review-canada/,negative,0.0182309,0.5858403,0.3959288,-0.3428764730588263
Global,2023-12-11,"N.B. woman dies after losing control of vehicle, crashing into power pole: police",https://globalnews.ca/news/10161974/nb-drummond-fatal-single-vehicle-crash/,negative,0.011422165,0.6413694,0.34720844,-0.41122424466886187
Global,2023-12-11,Saskatoon Fire Chief Morgan Hackl announces retirement,https://globalnews.ca/news/10161688/saskatoon-fire-chief-morgan-hackl-retirement/,neutral,0.033060953,0.03324796,0.93369114,-1.2400143827751009e-05
Global,2023-12-11,Agricultural impacts on the food price report,https://globalnews.ca/video/10161882/agricultural-impacts-on-the-food-price-report/,neutral,0.037116803,0.046389703,0.9164936,-0.0007743465026688323
Global,2023-12-11,Geminid Meteor shower to light up the night sky,https://globalnews.ca/video/10161105/geminid-meteor-shower-to-light-up-the-night-sky/,positive,0.5139231,0.0054194285,0.48065752,0.26408756096570585
Global,2023-12-11,Global News Hour at 6 BC: Dec. 10,https://globalnews.ca/video/10161283/global-news-hour-at-6-bc-dec-10-3/,neutral,0.04270399,0.007176825,0.9501194,0.0017721172015057185
Global,2023-12-11,New Brunswick has highest increase in disability rates: Stats Can,https://globalnews.ca/news/10160667/new-brunswick-disability-rates/,negative,0.021443373,0.46371773,0.514839,-0.21457427452189926
Global,2023-12-11,Oshawa high school closes after threat made Monday morning: police,https://globalnews.ca/news/10161642/oshawa-high-school-closed-threat/,negative,0.009105771,0.5458652,0.44502902,-0.29788591012750487
Global,2023-12-11,Calls to reestablish police force at ports,https://globalnews.ca/video/10162155/calls-to-reestablish-police-force-at-ports/,neutral,0.060887113,0.055696398,0.8834166,0.0006051512616656041
Global,2023-12-11,"Venezuela, Guyana agree to high-level meeting amid annexation fears",https://globalnews.ca/video/10161170/venezuela-guyana-agree-to-high-level-meeting-amid-annexation-fears/,neutral,0.04756062,0.06658959,0.8858499,-0.002172158432884652
Global,2023-12-11,"S&P/TSX composite down in late-morning trading, U.S. stock markets mixed",https://globalnews.ca/news/10162088/sp-tsx-composite-december-11-2023/,neutral,0.043822754,0.17491615,0.781261,-0.028675235206420346
CTV,2023-12-11,Ohtani cashes in as fans in Japan wait for him to deliver more goods and play in a World Series,https://www.ctvnews.ca/sports/ohtani-cashes-in-as-fans-in-japan-wait-for-him-to-deliver-more-goods-and-play-in-a-world-series-1.6681253,positive,0.2693389,0.019826533,0.7108347,0.0721503250916804
CTV,2023-12-11,B.C. health officials to provide update on respiratory illness,https://bc.ctvnews.ca/b-c-health-officials-to-provide-update-on-respiratory-illness-1.6682420,neutral,0.023878211,0.038992804,0.9371291,-0.0009502683244083654
CTV,2023-12-11,Seniors over 87 can apply to join federal dental plan starting next week,https://www.ctvnews.ca/canada/seniors-over-87-can-apply-to-join-federal-dental-plan-starting-next-week-1.6681889,neutral,0.14064859,0.012945886,0.84640545,0.019614438893433395
