source,date,headline,url,chosen_label,positive,negative,neutral,compound
Global,2023-09-25,Toddler missing for hours found sleeping in woods using her dog as pillow,https://globalnews.ca/news/9983128/toddler-missing-found-sleeping-dog-pillow-thea-chase/,negative,0.013304295,0.49646828,0.4902274,-0.2463037590444106
Global,2023-09-25,NDP launches counter survey on potential Alberta Pension Plan,https://globalnews.ca/video/9985216/ndp-launches-counter-survey-on-potential-alberta-pension-plan/,neutral,0.030372372,0.08595165,0.8836761,-0.006465197364528663
Global,2023-09-25,NDP launches counter survey on potential Alberta Pension Plan,https://globalnews.ca/news/9985055/ndp-survey-alberta-pension-plan-cpp/,neutral,0.030372372,0.08595165,0.8836761,-0.006465197364528663
Global,2023-09-25,Will new Canadians get a 1-click citizenship oath? Ottawa mulling change,https://globalnews.ca/news/9985026/canada-citizenship-oath-1-click-option/,neutral,0.02949607,0.038092352,0.9324115,-0.0005810099064105234
Global,2023-09-25,Canada names new Armenia ambassador amid Nagorno-Karabakh tensions,https://globalnews.ca/news/9984604/canada-armenia-ambassador-nagorno-karabakh/,neutral,0.025257569,0.07444899,0.9002934,-0.004904708657899937
Global,2023-09-25,Classroom hunger and food insecurity growing as inflation climbs,https://globalnews.ca/video/9985223/classroom-hunger-and-food-insecurity-growing-as-inflation-climbs/,negative,0.0105826175,0.8229221,0.16649517,-0.6770888807030939
Global,2023-09-25,1 man arrested in Regina after several gas leaks,https://globalnews.ca/news/9984634/man-arrested-regina-gas-leaks/,negative,0.008323246,0.5458209,0.44585595,-0.297851121404495
Global,2023-09-25,House speaker pressured to resign over tribute to man who fought for Nazis,https://globalnews.ca/video/9985265/house-speaker-pressured-to-resign-over-tribute-to-man-who-fought-for-nazis/,negative,0.008891283,0.76870096,0.22240761,-0.5908222200323028
Global,2023-09-25,What you can do to prepare for cold and flu season,https://globalnews.ca/video/9975624/what-you-can-do-to-prepare-for-cold-and-flu-season/,neutral,0.07663397,0.11093648,0.81242955,-0.006434137389343952
Global,2023-09-25,Group of Kelowna residents upset with Fortis BC cutting down trees,https://globalnews.ca/news/9985066/group-kelowna-residents-fortisbc-cutting-down-trees/,negative,0.008110404,0.71619976,0.27569002,-0.5128761847502972
Global,2023-09-25,Florida woman found dead after 4-metre alligator seen with body in its jaws,https://globalnews.ca/news/9983453/woman-alligator-dead-body-jaws-florida/,negative,0.015281704,0.6369229,0.34779537,-0.40543728272553636
Global,2023-09-25,‘It’s going to get worse’: What’s at stake with India-Canada diplomatic feud,https://globalnews.ca/video/9981350/its-going-to-get-worse-whats-at-stake-with-india-canada-diplomatic-feud/,negative,0.008214925,0.76386905,0.22791612,-0.5834283457229219
Global,2023-09-25,Migrants heading elsewhere as RCMP demolish last Roxham Road office,https://globalnews.ca/video/9985273/migrants-heading-elsewhere-as-rcmp-demolish-last-roxham-road-office/,negative,0.011897318,0.34933135,0.6387715,-0.12189079485207621
Global,2023-09-25,"Ford Motor workers ratify agreement with Unifor, set precedent",https://globalnews.ca/news/9982248/ford-motor-unifor-agreement-reached/,positive,0.26498544,0.0117954705,0.7232191,0.07007815165315989
Global,2023-09-25,Global News Hour at 6 Calgary: Sept. 25,https://globalnews.ca/video/9985248/global-news-hour-at-6-calgary-sept-25-2/,neutral,0.03681249,0.009312947,0.9538745,0.0012684294985512157
Global,2023-09-25,Guests trapped upside down on ride at Canada’s Wonderland,https://globalnews.ca/video/9985276/guests-trapped-upside-down-on-ride-at-canadas-wonderland/,negative,0.029832311,0.27199382,0.6981739,-0.07309066955369303
Global,2023-09-25,WATCH: Global Okanagan News at 5 – Sept. 25,https://globalnews.ca/news/9913127/watch-global-okanagan-news-at-5/,neutral,0.03694329,0.011244947,0.9518118,0.0012383571512177838
Global,2023-09-25,Vancouver Chinatown business makes expensive changes due to rising crime,https://globalnews.ca/video/9985342/vancouver-chinatown-business-makes-expensive-changes-due-to-rising-crime-2/,negative,0.022038218,0.5850475,0.3929143,-0.34179487468372827
Global,2023-09-25,"Proposed AI regulations need more scrutiny, groups urge Ottawa",https://globalnews.ca/news/9984861/canada-proposed-ai-regulations-scrutiny/,negative,0.025667096,0.28499123,0.6893418,-0.08056117277014607
Global,2023-09-25,NDP criticizes provincial government for ‘biased’ Alberta Pension Plan survey,https://globalnews.ca/video/9985181/ndp-criticizes-provincial-government-for-biased-alberta-pension-plan-survey/,negative,0.010097118,0.65621996,0.33368292,-0.43052266331593003
Global,2023-09-25,Elk Point RCMP searching for missing 5-year-old boy,https://globalnews.ca/news/9985225/elk-point-missing-5-year-old-boy/,neutral,0.027887894,0.12467572,0.84743625,-0.014766313642939899
Global,2023-09-25,New Brunswick PC official with trans son quits over premier’s LGBTQ2 stance,https://globalnews.ca/news/9983452/pc-riding-association-moncton-east-marc-savoie-resigns/,negative,0.013589886,0.35673213,0.629678,-0.12707311730614634
Global,2023-09-25,"Ford Motor workers ratify agreement with Unifor, setting precedent",https://globalnews.ca/video/9982369/ford-motor-workers-ratify-agreement-with-unifor-setting-precedent/,positive,0.25964206,0.010451553,0.7299063,0.06730478154061359
Global,2023-09-25,Boyle Street temporarily moving social services across 5 central Edmonton locations,https://globalnews.ca/news/9984975/boyle-street-community-services-new-locations/,neutral,0.018073007,0.04137316,0.9405538,-0.0013851058761624735
Global,2023-09-25,New plans in place to reduce noise of Montreal REM trains,https://globalnews.ca/news/9984619/new-plans-reduce-noise-rem-trains/,neutral,0.06327296,0.037093416,0.8996336,0.002627547003784425
Global,2023-09-25,Calgary police investigate suspicious death in the Beltline,https://globalnews.ca/video/9985211/calgary-police-investigate-suspicious-death-in-the-beltline/,neutral,0.013904368,0.2017516,0.7843439,-0.040510403873592615
Global,2023-09-25,Ethnic Armenians arrive in Armenia after fleeing Nagorno-Karabakh,https://globalnews.ca/video/9982806/ethnic-armenians-arrive-in-armenia-after-fleeing-nagorno-karabakh/,neutral,0.025052564,0.09668564,0.8782618,-0.00872048166727346
Global,2023-09-25,Record $68M Lotto 6/49 jackpot guaranteed to be won on next draw,https://globalnews.ca/news/9982048/record-lotto-649-jackpot-guaranteed-winner/,positive,0.8482846,0.002902885,0.14881244,0.7195784152260387
Global,2023-09-25,RCMP officer death highlights risks authorities face on duty,https://globalnews.ca/video/9982795/rcmp-officer-death-highlights-risks-authorities-face-on-duty/,negative,0.010237494,0.689897,0.29986548,-0.47585306498572777
Global,2023-09-25,"1 dead, 2 critically injured in Montreal building collapse",https://globalnews.ca/video/9982800/1-dead-2-critically-injured-in-montreal-building-collapse/,negative,0.014635179,0.6356991,0.3496657,-0.4038991480423597
Global,2023-09-25,Teacher shortage impacting B.C. students,https://globalnews.ca/video/9985320/teacher-shortage-impacting-b-c-students/,negative,0.023868913,0.42783707,0.5482939,-0.18247488461053862
Global,2023-09-25,Demonstrations held outside Indian consulates over Nijjar killing allegations,https://globalnews.ca/video/9985259/demonstrations-held-outside-indian-consulates-over-nijjar-killing-allegations/,negative,0.013596834,0.27340302,0.71300006,-0.07456436000897071
Global,2023-09-25,"Get your flu and COVID shots at the same time, health experts urge",https://globalnews.ca/news/9976786/flu-covid-vaccine-same-time/,neutral,0.14768879,0.040271014,0.8120403,0.020190210060633262
Global,2023-09-25,Housing ‘prescription’ to combat health impacts of Toronto homelessness,https://globalnews.ca/news/9984720/housing-prescription-health-impacts-toronto-homelessness/,neutral,0.036889143,0.17830855,0.7848022,-0.030433146285986368
Global,2023-09-25,Hardeep Singh Nijjar murder: Protests held outside Indian consulates across Canada,https://globalnews.ca/video/9985272/hardeep-singh-nijjar-murder-protests-held-outside-indian-consulates-across-canada/,negative,0.012682203,0.35733047,0.6299873,-0.12752423779092759
Global,2023-09-25,‘Absolutely outrageous:’ Business calls out Nova Scotia Power for poor communication,https://globalnews.ca/news/9984598/absolutely-outrageous-business-owner-calls-out-nova-scotia-power-for-poor-communication/,negative,0.014713408,0.8027388,0.18254773,-0.644173132517075
CTV,2023-09-25,"An airsoft pistol, a machete, and 2 knives: Jury learns of items seized in pickup truck used during attack on a London, Ont. family",https://london.ctvnews.ca/an-airsoft-pistol-a-machete-and-2-knives-jury-learns-of-items-seized-in-pickup-truck-used-during-attack-on-a-london-ont-family-1.6575664,negative,0.01500686,0.3970552,0.5879379,-0.15742764398010145
CTV,2023-09-25,Highway 11 partially reopened after two transports crash near North Bay,https://northernontario.ctvnews.ca/highway-11-partially-reopened-after-two-transports-crash-near-north-bay-1.6576111,neutral,0.117244236,0.026090998,0.85666466,0.013065480041802857
CTV,2023-09-25,Ford offers Unifor wage increases up to 25 per cent,https://www.ctvnews.ca/autos/ford-offers-unifor-wage-increases-up-to-25-per-cent-1.6574783,positive,0.3688704,0.012815387,0.6183142,0.13590114329353753
CTV,2023-09-25,"New Senators arena could cost $900M, Andlauer suggests",https://ottawa.ctvnews.ca/new-senators-arena-could-cost-900m-andlauer-suggests-1.6576965,neutral,0.030642627,0.061187033,0.9081702,-0.002804885966283699
CTV,2023-09-25,U.K. police open sexual offences investigation after allegations about Russell Brand,https://www.ctvnews.ca/entertainment/u-k-police-open-sexual-offences-investigation-after-allegations-about-russell-brand-1.6576551,negative,0.013292013,0.3405408,0.6461672,-0.11579134668846613
CTV,2023-09-25,"California governor signs law barring schoolbook bans based on racial, gender teachings",https://www.ctvnews.ca/world/california-governor-signs-law-barring-schoolbook-bans-based-on-racial-gender-teachings-1.6577582,neutral,0.026724208,0.15938416,0.81389165,-0.024689125773509346
CTV,2023-09-25,"Charges dropped against construction company in Barrie, Ont. crash that killed 6 young adults",https://barrie.ctvnews.ca/charges-dropped-against-construction-company-in-barrie-ont-crash-that-killed-6-young-adults-1.6576326,negative,0.008182118,0.71426004,0.27755788,-0.5101004392482089
CTV,2023-09-25,RCMP demolish last structure at Quebec's Roxham Road migrant crossing,https://montreal.ctvnews.ca/rcmp-demolish-last-structure-at-quebec-s-roxham-road-migrant-crossing-1.6575998,negative,0.007900042,0.6811646,0.3109352,-0.4639229120060584
CTV,2023-09-25,"Speaker's Nazi veteran invite 'profoundly embarrassing' Trudeau says, as Rota faces calls to resign",https://www.ctvnews.ca/politics/speaker-s-nazi-veteran-invite-profoundly-embarrassing-trudeau-says-as-rota-faces-calls-to-resign-1.6576350,negative,0.0051770355,0.8652224,0.12960064,-0.748582939076762
CTV,2023-09-25,'He had a big heart': Father of fallen teenage wildland firefighter remembers his son,https://bc.ctvnews.ca/he-had-a-big-heart-father-of-fallen-teenage-wildland-firefighter-remembers-his-son-1.6574450,positive,0.3193758,0.04934093,0.6312832,0.09956639025707226
