source,date,headline,url,chosen_label,positive,negative,neutral,compound
Global,2023-11-12,"More cities may copy Montreal’s ban of right turns on red, but safety data lacks",https://globalnews.ca/news/10087465/montreal-turning-right-on-red-lights/,neutral,0.044124205,0.1716041,0.78427184,-0.027501003864268014
Global,2023-11-12,"Edmonton Oilers manager discusses ‘difficult’ decision firing coaches Jay Woodcroft, Dave Manson",https://globalnews.ca/video/10087820/edmonton-oilers-manager-discusses-difficult-decision-firing-coaches-jay-woodcroft-dave-manson/,neutral,0.012046104,0.14175229,0.84620154,-0.019948612250830777
Global,2023-11-12,Thousands gather to honour veterans,https://globalnews.ca/video/10087215/thousands-gather-to-honour-veterans/,positive,0.88189477,0.008616392,0.1094889,0.7776640928790979
Global,2023-11-12,"West Island food bank holds drive to fill empty shelves, prepare for holiday season",https://globalnews.ca/news/10087674/west-island-food-bank-holds-drive-to-fill-empty-shelves-prepare-for-holiday-season/,neutral,0.13333644,0.0303919,0.83627164,0.016854940002671626
Global,2023-11-12,"Jewish Canadians ‘on high alert’ amid rising antisemitism, Gould says",https://globalnews.ca/news/10085768/karina-gould-antisemitism-impact-middle-east-conflict/,negative,0.014829316,0.41982868,0.565342,-0.1760362148156318
Global,2023-11-12,Veteran says Canada lags behind U.S. on toxic burn pit protections for soldiers,https://globalnews.ca/video/10086965/veteran-says-canada-lags-behind-u-s-on-toxic-burn-pit-protections-for-soldiers/,negative,0.007008689,0.78355056,0.20944078,-0.6139023477685166
Global,2023-11-12,Canadian government details ‘improved’ immigration system in response to public demand,https://globalnews.ca/video/10061667/canadian-government-details-improved-immigration-system-in-response-to-public-demand/,positive,0.3458824,0.0091897575,0.64492786,0.11955017333182383
Global,2023-11-12,Montreal Jewish school target of another shooting in week-long string of hate crimes,https://globalnews.ca/news/10087483/jewish-school-montreal-shooting-fourth-hate-crime-one-week/,negative,0.0059459736,0.86493933,0.12911472,-0.748084667770387
Global,2023-11-12,"The West Block – Episode 9, Season 13",https://globalnews.ca/news/10087521/the-west-block-episode-9-season-13/,neutral,0.042765882,0.009025415,0.9482087,0.0017474630649454426
Global,2023-11-12,Regina Hindu Temple celebrated Diwali with message of light over darkness,https://globalnews.ca/news/10087770/regina-hindu-temple-celebrated-diwali-with-message-of-light-over-darkness/,positive,0.8707301,0.0027696472,0.12650031,0.7581631879470763
Global,2023-11-12,‘Far worse than you can imagine’: How Iran’s regime has ‘spread its tentacles’ in Canada,https://globalnews.ca/news/10076891/iran-dissidents-threats-canada/,negative,0.00575848,0.8566594,0.13758202,-0.7338322776705288
Global,2023-11-12,"Food hub opening in Dorchester, N.B. looks to combat growing food insecurity",https://globalnews.ca/news/10082737/food-hub-dorchester-food-insecurity-new-brunswick/,neutral,0.21966028,0.020030482,0.7603092,0.04784942224895872
Global,2023-11-12,"Peter Nygard, Canadian fashion mogul, found guilty on 4 of 5 counts of sexual assault",https://globalnews.ca/video/10087713/peter-nygard-canadian-fashion-mogul-found-guilty-on-4-of-5-counts-of-sexual-assault/,negative,0.017258277,0.6134427,0.36929905,-0.3760140854854299
Global,2023-11-12,Nygard found guilty on 4 out of 5 counts of sexual assault,https://globalnews.ca/news/10087518/nygard-guilty-4-out-of-5-counts-sexual-assault/,negative,0.02128748,0.62240297,0.3563095,-0.3869323123354391
Global,2023-11-12,Wisdom shares her wisdom after learning of appointment to the Order of Ontario,https://globalnews.ca/news/10085674/marva-wisdom-order-of-ontario-appointment/,positive,0.28297442,0.0058524525,0.71117324,0.08004023916013736
Global,2023-11-12,Canadian government faces backlash for Afghan Monument design choice,https://globalnews.ca/video/10087184/canadian-government-faces-backlash-for-afghan-monument-design-choice/,negative,0.0143170245,0.47265097,0.5130321,-0.22319392566922502
Global,2023-11-12,"The West Block: Nov 12, 2023 | Veteran pushes for Canada to recognize toxic legacy of burn pits on soldiers",https://globalnews.ca/video/10086972/the-west-block-nov-12-2023-veteran-pushes-for-canada-to-recognize-toxic-legacy-of-burn-pits-on-soldiers/,negative,0.018493187,0.4214845,0.5600222,-0.17730724639341666
Global,2023-11-12,‘I don’t want to live on the streets’: Halifax man being forced out of home after partner dies,https://globalnews.ca/news/10084300/halifax-man-health-issues-eviction-partner-passes/,negative,0.007460539,0.8049033,0.18763603,-0.647813791703209
Global,2023-11-12,Man receives world’s 1st whole-eye transplant after surviving high-voltage shock,https://globalnews.ca/video/10082285/man-receives-worlds-1st-whole-eye-transplant-after-surviving-high-voltage-shock/,neutral,0.20187841,0.052305356,0.74581623,0.03801904362913433
Global,2023-11-12,"For Canadian veterans, the toxic legacy of burn pits lingers: advocate",https://globalnews.ca/news/10085428/burn-pits-health-effects-canada-veterans/,negative,0.009309964,0.7988191,0.19187099,-0.6380252718036061
Global,2023-11-12,Global News Hour at 6 BC: Nov. 11,https://globalnews.ca/video/10087232/global-news-hour-at-6-bc-nov-11-3/,neutral,0.042550772,0.007791291,0.9496578,0.0017498687955428416
Global,2023-11-12,‘You will be shocked’: How Iran’s regime is threatening Canadians here at home,https://globalnews.ca/video/10085694/you-will-be-shocked-how-irans-regime-is-threatening-canadians-here-at-home/,negative,0.013499329,0.57687384,0.40962696,-0.33260112722109625
Global,2023-11-12,Global National: Nov. 11,https://globalnews.ca/video/10087202/global-national-nov-11-11/,neutral,0.06330671,0.011622326,0.92507094,0.0038726624618505845
