source,date,headline,url,chosen_label,positive,negative,neutral,compound
Global,2023-12-25,‘Dixie Chicks’ founder Laura Lynch dies in car crash,https://globalnews.ca/news/10189446/laura-lynch-dixie-chicks-dies/,negative,0.022050736,0.48746717,0.49048212,-0.23713799266384683
Global,2023-12-25,Here are the best Boxing Day deals in Canada,https://globalnews.ca/the-curator/10186651/boxing-day-deals-2023/,positive,0.8741792,0.0033173927,0.12250351,0.7641781439291773
Global,2023-12-25,"Trudeau says people are frustrated, but now is time for ‘doubling down’",https://globalnews.ca/news/10185265/trudeau-frustration-polling-leadership/,negative,0.017860578,0.6202011,0.36193824,-0.38433045306369706
Global,2023-12-25,‘Dixie Chicks’ founder Laura Lynch dies in car crash,https://globalnews.ca/video/10189569/dixie-chicks-founder-laura-lynch-dies-in-car-crash/,negative,0.022050736,0.48746717,0.49048212,-0.23713799266384683
Global,2023-12-25,Random acts of kindness on Vancouver’s Downtown Eastside,https://globalnews.ca/video/10190423/random-acts-of-kindness-on-vancouvers-downtown-eastside/,positive,0.58862954,0.00818023,0.40319037,0.34641775492792704
Global,2023-12-25,Community gathers to celebrate life of Dr. Gurdev Singh Gill in Vancouver,https://globalnews.ca/news/10189975/community-celebrates-dr-gurdev-singh-gill-memorial-vancouver/,positive,0.7882844,0.003212187,0.20850334,0.6213820334207405
Global,2023-12-25,"Harry Rosen, who founded Canadian menswear brand, dead at 92",https://globalnews.ca/news/10190328/harry-rosen-who-founded-canadian-menswear-brand-dead-at-92/,neutral,0.035622194,0.11099025,0.85338753,-0.01104989623891095
Global,2023-12-25,"More Quebec public unions have tentative deals on working conditions, but not on pay",https://globalnews.ca/news/10189664/more-quebec-public-unions-have-tentative-deals-on-working-conditions-but-not-on-pay/,neutral,0.052101843,0.0750476,0.8728507,-0.0029175362185704934
Global,2023-12-25,Alex Batty: British boy missing for 6 years says boredom drove him to flee,https://globalnews.ca/video/10188468/alex-batty-british-boy-missing-for-6-years-says-boredom-drove-him-to-flee/,negative,0.010610707,0.607735,0.38165435,-0.36922919898371553
Global,2023-12-25,Work on UBC Okanagan’s tower in Kelowna continues to impact nearby structures,https://globalnews.ca/news/10189610/work-on-ubc-okanagans-tower-in-kelowna-continues-to-impact-nearby-structures/,negative,0.015097777,0.3470718,0.6378304,-0.12023090924913049
