source,date,headline,url,chosen_label,positive,negative,neutral,compound
Global,2024-03-31,Solar eclipse: State of emergency declared in Niagara Region,https://globalnews.ca/news/10392024/solar-eclipse-state-of-emergency-niagara-region/,neutral,0.058974322,0.13217622,0.80884945,-0.013992582157044353
Global,2024-03-31,Ottawa sets limits on the number of temporary residents,https://globalnews.ca/video/10392988/ottawa-sets-limits-on-the-number-of-temporary-residents/,neutral,0.018186854,0.12158297,0.86023027,-0.014451647757429242
Global,2024-03-31,City of Edmonton asks for input on Old Strathcona revitalization,https://globalnews.ca/news/10393515/city-of-edmonton-asks-for-input-on-old-strathcona-revitalization/,neutral,0.041932803,0.023316765,0.93475056,0.0012146860750501531
Global,2024-03-31,The science and controversy behind Netflix’s ‘3 Body Problem’,https://globalnews.ca/news/10390859/netflix-3-body-problem-science-controversy/,neutral,0.030682798,0.07199416,0.897323,-0.004241726474905061
Global,2024-03-31,A lawsuit wants to change the way you pay your Realtors. What to know,https://globalnews.ca/news/10384927/realtor-commission-lawsuit-canada/,negative,0.03520463,0.26408413,0.70071137,-0.06850103104029337
Global,2024-03-31,African-descent committee ends contact with Vancouver Police Board,https://globalnews.ca/news/10393490/african-descent-committee-ends-contact-with-vancouver-police-board/,neutral,0.023468316,0.15673195,0.8197997,-0.024014143752894235
Global,2024-03-31,Carbon price to cost Saskatchewan families $525 this year: taxpayers federation,https://globalnews.ca/news/10390038/carbon-price-cost-saskatchewan-families-canadian-taxpayers-federation/,negative,0.018938208,0.39295933,0.58810246,-0.15405837635392317
Global,2024-03-31,Global National: March 30,https://globalnews.ca/video/10393579/global-national-march-30-2/,neutral,0.059904244,0.010241015,0.9298549,0.0034836308267189864
Global,2024-03-31,Southern Alberta man stuck in mud for 2 days rescued thanks to his dog,https://globalnews.ca/video/10391976/southern-alberta-man-stuck-in-mud-for-2-days-rescued-thanks-to-his-dog/,neutral,0.13244033,0.14113212,0.7264274,-0.0023778351713872325
Global,2024-03-31,Annual construction underway on Shuswap North Okanagan Rail Trail,https://globalnews.ca/news/10393386/shuswap-north-okanagan-rail-trail-construction-2024/,neutral,0.066218615,0.015089212,0.9186923,0.0041572144470087835
Global,2024-03-31,‘Undie Sundays’ campaign collects underwear for people experiencing homelessness,https://globalnews.ca/video/10393299/undie-sundays-campaign-collects-underwear-for-people-experiencing-homelessness/,neutral,0.06323019,0.056813166,0.8799566,0.000770321017787623
Global,2024-03-31,Inaugural International Day of Play,https://globalnews.ca/video/10392997/inaugural-international-day-of-play/,neutral,0.114842854,0.007838621,0.87731856,0.013127433239044084
Global,2024-03-31,Counterfeit eclipse glasses are selling online. How to spot fakes,https://globalnews.ca/news/10389637/fake-solar-eclipse-glasses/,negative,0.015685886,0.64086473,0.3434493,-0.4104615913102805
Global,2024-03-31,"N.S. man arrested after firing gunshots into the air on ATV, uttering threats: RCMP",https://globalnews.ca/news/10393273/lower-new-cornwall-disturbance-guns-threats-man-charged/,negative,0.008239806,0.7029416,0.28881875,-0.49405889018467164
Global,2024-03-31,Nigerian family says they face ‘persecution’ if deported and are pleading to stay,https://globalnews.ca/video/10393018/nigerian-family-says-they-face-persecution-if-deported-and-are-pleading-to-stay/,negative,0.008114613,0.72243035,0.2694551,-0.5218396971026902
Global,2024-03-31,34th annual Easter dinner at UGM today,https://globalnews.ca/video/10392974/34th-annual-easter-dinner-at-ugm-today/,positive,0.3922374,0.003754401,0.6040084,0.15383600903480144
Global,2024-03-31,New federal funding for child care spaces,https://globalnews.ca/video/10393008/new-federal-funding-for-child-care-spaces/,positive,0.56850815,0.0090182265,0.42247355,0.3231202192151912
Global,2024-03-31,Feds focus on affordability in Canada ahead of upcoming liberal budget,https://globalnews.ca/video/10393615/feds-focus-on-affordability-in-canada-ahead-of-upcoming-liberal-budget/,neutral,0.14028037,0.02712459,0.83259493,0.01894285026926612
Global,2024-03-31,"7 great products to aerate your lawn, from tools to sprays",https://globalnews.ca/the-curator/10387714/aerate-lawn-tools/,positive,0.9368407,0.0035704533,0.059588946,0.8776576831618565
Global,2024-03-31,The science and controversy behind Netflix’s ‘3 Body Problem’,https://globalnews.ca/video/10392330/the-science-and-controversy-behind-netflixs-3-body-problem/,neutral,0.030682798,0.07199416,0.897323,-0.004241726474905061
Global,2024-03-31,Weekend Dish: An Easter feast,https://globalnews.ca/video/10391008/weekend-dish-an-easter-feast/,positive,0.45799866,0.003580159,0.53842115,0.20974997152841013
Global,2024-03-31,Canada’s Ukraine emergency visa program is ending. What now?,https://globalnews.ca/news/10390120/canadas-ukraine-emergency-visa-program-end/,negative,0.010596787,0.5866701,0.402733,-0.34406956612761164
Global,2024-03-31,Quebec Tim Hortons franchisees sue brand owner for almost $19M,https://globalnews.ca/news/10393843/quebec-tim-hortons-sue-brand-owner/,negative,0.029447913,0.32926103,0.6412911,-0.10754564046437132
Global,2024-03-31,Hundreds of families flock to Montreal’s Ecomuseum Zoo for annual Easter tradition,https://globalnews.ca/news/10393376/hundreds-of-families-flock-to-montreals-ecomuseum-zoo-for-annual-easter-tradition/,positive,0.71585804,0.002210469,0.28193143,0.5124478716074723
Global,2024-03-31,Ottawa police seeking witnesses in a collision between a motor vehicle and OC Transpo,https://globalnews.ca/news/10393850/collision-vehicle-oc-transpo/,neutral,0.02216474,0.1414332,0.83640206,-0.01951207364820373
Global,2024-03-31,Calgary judge rules woman can proceed with MAID despite dad’s pleas,https://globalnews.ca/news/10393050/calgary-woman-medically-assisted-death-court-ruling/,neutral,0.062704146,0.04583957,0.89145625,0.0018305443221455775
Global,2024-03-31,Niagara Region declares state of emergency ahead of eclipse,https://globalnews.ca/video/10392520/niagara-region-declares-state-of-emergency-ahead-of-eclipse/,neutral,0.03275027,0.19316164,0.7740881,-0.036238837094828114
Global,2024-03-31,Southern Alberta man stuck in mud for 2 days rescued thanks to his dog,https://globalnews.ca/news/10391959/southern-alberta-taber-man-stuck-in-mud-rescued-dog/,neutral,0.13244033,0.14113212,0.7264274,-0.0023778351713872325
Global,2024-03-31,Canadians bracing to pay more as carbon tax hike takes effect,https://globalnews.ca/video/10392724/canadians-bracing-to-pay-more-as-carbon-tax-hike-takes-affect/,negative,0.04999032,0.27437797,0.67563176,-0.07278422537240203
Global,2024-03-31,How to avoid buying counterfeit solar eclipse glasses,https://globalnews.ca/video/10393074/how-to-avoid-counterfeit-solar-eclipse-glasses/,negative,0.047072176,0.3395373,0.61339056,-0.11306977503840798
Global,2024-03-31,Trudeau proposes new reforms for renters amid housing crunch,https://globalnews.ca/news/10387043/trudeau-renter-reforms-2024-budget/,neutral,0.1372615,0.02172902,0.8410095,0.018368565877894483
Global,2024-03-31,"Health Matters: Measles and hand, foot and mouth disease",https://globalnews.ca/video/10393136/health-matters-measles-and-hand-foot-and-mouth-disease/,negative,0.030815037,0.5178628,0.45132205,-0.2672323679644846
Global,2024-03-31,"Calgary judge rules autistic woman can proceed with MAID, despite father’s arguments",https://globalnews.ca/video/10393617/calgary-judge-rules-autistic-woman-can-proceed-with-maid-despite-fathers-arguments/,neutral,0.062628396,0.039553896,0.8978177,0.002357806170458776
Global,2024-03-31,Alberta MLA Jason Nixon shares update on son’s recovery 4 months after rollover crash,https://globalnews.ca/news/10393084/alberta-mla-jason-nixon-shares-update-on-sons-recovery-4-months-after-rollover-crash/,neutral,0.05420969,0.02018606,0.92560434,0.00253121039476234
CTV,2024-03-31,Man facing first-degree murder charge in North York stabbing at apartment building,https://toronto.ctvnews.ca/man-facing-first-degree-murder-charge-in-north-york-stabbing-at-apartment-building-1.6827877,negative,0.0092125805,0.73620963,0.25457776,-0.5419197929177599
CTV,2024-03-31,Gushue on world curling championship: 'I'm going into this like it could be the last',https://www.ctvnews.ca/sports/gushue-on-world-curling-championship-i-m-going-into-this-like-it-could-be-the-last-1.6827104,positive,0.5565815,0.011356123,0.43206236,0.3096540179102547
CTV,2024-03-31,Feeling older than you are? It could be how you sleep,https://www.ctvnews.ca/health/feeling-older-than-you-are-it-could-be-how-you-sleep-1.6827226,neutral,0.035048857,0.20907807,0.755873,-0.04248522619861905
