source,date,headline,url,chosen_label,positive,negative,neutral,compound
Global,2024-04-12,Pedestrianizing Calgary’s 17th Avenue SW ‘completely feasible’: former city planner,https://globalnews.ca/news/10417262/calgary-beltline-pedestrianization-petition/,positive,0.24866863,0.005837233,0.7454941,0.06180201587477896
Global,2024-04-12,"Green Line construction enters next phase in Ogden, will include road closures",https://globalnews.ca/video/10421248/green-line-construction-enters-next-phase-in-ogden-will-include-road-closures/,neutral,0.029469363,0.1613714,0.8091592,-0.02517228811304406
Global,2024-04-12,Annual home prices predicted to rise nearly 10% by end of year: Royal LePage,https://globalnews.ca/news/10417497/home-prices-2024-rise-royal-lepage/,neutral,0.09964854,0.03977339,0.8605781,0.008347906411943828
Global,2024-04-12,Canada housing crisis: Ottawa unveils 20-page ‘ambitious strategy’ for affordable homes,https://globalnews.ca/video/10421341/canada-housing-crisis-ottawa-unveils-20-page-ambitious-strategy-for-affordable-homes/,neutral,0.08004204,0.11137569,0.8085823,-0.005997814584162597
Global,2024-04-12,An Ontario renter’s ‘scary’ situation with homelessness after landlords sell property,https://globalnews.ca/news/10416830/an-ontario-renters-scary-situation-with-homelessness-after-landlords-sell-property/,negative,0.009665839,0.6097702,0.38056394,-0.3717262602371818
Global,2024-04-12,Global News Hour at 6 Calgary: April 12,https://globalnews.ca/video/10421313/global-news-hour-at-6-calgary-april-12-4/,neutral,0.03970154,0.009686561,0.9506118,0.0014823848789284888
Global,2024-04-12,"Private lease for Sargent Park Tennis Courts operation not renewed, 24-hour use enabled",https://globalnews.ca/news/10420871/private-lease-for-sargent-park-tennis-courts-operation-not-renewed-24-hour-use-enabled/,neutral,0.02867586,0.07301337,0.8983107,-0.004508649536134612
Global,2024-04-12,Banff’s famous grizzly bear’s close call with moving train caught by local filmmaker,https://globalnews.ca/video/10421345/banffs-famous-grizzly-bears-close-call-with-moving-train-caught-by-local-filmmaker/,neutral,0.072931446,0.008169409,0.91889924,0.005252250864464791
Global,2024-04-12,Parks Canada implementing no stopping zone in Banff to protect bears,https://globalnews.ca/news/10420927/banff-no-stopping-zone/,neutral,0.087372646,0.03709821,0.87552905,0.006257706697202714
Global,2024-04-12,Foreign election interference: CSIS director says he warned about threat multiple times,https://globalnews.ca/video/10421343/foreign-election-interference-csis-director-says-he-warned-about-threat-multiple-times/,negative,0.01789825,0.4271277,0.554974,-0.18211772724526476
Global,2024-04-12,"World’s oldest conjoined twins, Lori and George, die at 62",https://globalnews.ca/news/10420093/worlds-oldest-conjoined-twins-lori-george-schappell-dead/,neutral,0.10723912,0.06392295,0.828838,0.007414082787862597
Global,2024-04-12,85-year-old woman kills home intruder in act of self-defence ‘heroism’,https://globalnews.ca/news/10417069/85-year-old-woman-shoots-home-intruder-self-defence-idaho/,negative,0.040185083,0.40966135,0.55015355,-0.16620758207215047
