source,date,headline,url,chosen_label,positive,negative,neutral,compound
Global,2023-09-30,Alberta not reinstating masking in hospitals even as respiratory illnesses increase,https://globalnews.ca/news/9996374/alberta-masking-respiratory-illnesses-increase-2023/,negative,0.01795199,0.49632636,0.48572168,-0.2460175643922291
Global,2023-09-30,Student violence against teachers is a growing concern in Canada. Can anything be done?,https://globalnews.ca/video/9996098/student-violence-against-teachers-is-a-growing-concern-in-canada-can-anything-be-done/,negative,0.0051800357,0.8840445,0.11077538,-0.7815079206616691
Global,2023-09-30,A sea of orange: Sept. 30 march at UBC honours intergenerational survivors,https://globalnews.ca/news/9992877/ubc-march-intergenerational-survivors-truth-reconciliation/,neutral,0.033985183,0.16287693,0.8031379,-0.025373901008444832
Global,2023-09-30,Guests trapped upside down on ride at Canada’s Wonderland,https://globalnews.ca/video/9985276/guests-trapped-upside-down-on-ride-at-canadas-wonderland/,negative,0.029832311,0.27199382,0.6981739,-0.07309066955369303
Global,2023-09-30,Modern day Gold Rush as Costco gold bars fly off the shelves,https://globalnews.ca/video/9994223/modern-day-gold-rush-as-costco-gold-bars-fly-off-the-shelves/,positive,0.24469236,0.051458724,0.703849,0.05722633201924232
Global,2023-09-30,Reflecting on National Day for Truth and Reconciliation,https://globalnews.ca/video/9997119/reflecting-on-national-day-for-truth-and-reconciliation/,neutral,0.17272878,0.010668115,0.81660295,0.029721448291514463
Global,2023-09-30,Winnipeg turns orange for National Day for Truth and Reconciliation,https://globalnews.ca/news/9997438/winnipeg-turns-orange-for-national-day-for-truth-and-reconciliation/,neutral,0.16459027,0.032541875,0.80286777,0.026030995190442496
Global,2023-09-30,Indigenous public art installation unveiled on Hamilton waterfront,https://globalnews.ca/news/9997303/indigenous-public-art-installation-unveiled-on-hamilton-waterfront/,positive,0.3063741,0.0063940696,0.68723196,0.09382417114135677
Global,2023-09-30,"As Nisga’a memorial totem pole returned home, sights turn to other artifacts",https://globalnews.ca/news/9997356/nisgaa-memorial-totem-pole-other-artifacts/,neutral,0.08335756,0.027568804,0.8890736,0.006188445223926919
Global,2023-09-30,Hardeep Singh Nijjar: Associate of slain Sikh leader says RCMP also warned of threat to his life,https://globalnews.ca/video/9996663/hardeep-singh-nijjar-associate-of-slain-sikh-leader-says-rcmp-also-warned-of-threat-to-his-life/,negative,0.0109623205,0.54068625,0.44835144,-0.2922214484656074
Global,2023-09-30,How to commemorate National Day for Truth and Reconciliation,https://globalnews.ca/video/9996965/how-to-commemorate-national-day-for-truth-and-reconciliation/,positive,0.34942442,0.013767543,0.6368081,0.12190786136447684
Global,2023-09-30,"Calgary Flames’ AGM Chris Snow suffers brain injury, not expected to recover",https://globalnews.ca/news/9989498/calgary-flames-agm-chris-snow-suffers-brain-injury-is-not-expected-to-recover/,negative,0.008330333,0.65203726,0.33963248,-0.4250831400294608
Global,2023-09-30,Gypsy Rose Blanchard granted parole 3 years ahead of scheduled release,https://globalnews.ca/news/9994286/gypsy-rose-blanchard-parole-three-years-early/,positive,0.2801275,0.007357932,0.7125147,0.07841724217080781
Global,2023-09-30,City of Calgary partners with Fort Calgary to build residential school memorial,https://globalnews.ca/news/9997159/permanent-residential-school-memorial-partnership-calgary/,neutral,0.053090382,0.017054543,0.9298551,0.0025277300582198237
Global,2023-09-30,Gold rush: Costco is selling gold bars and they’re flying off shelves,https://globalnews.ca/news/9992179/costco-gold-bars-canada/,positive,0.6885307,0.019036561,0.29243273,0.4737121525203918
Global,2023-09-30,Drug to regrow teeth enters clinical trials for 1st time,https://globalnews.ca/video/9986142/drug-to-regrow-teeth-enters-clinical-trials-for-1st-time/,neutral,0.065458626,0.10611086,0.8284306,-0.0069746803375934086
Global,2023-09-30,"London, Ont. marks 3rd National Day for Truth and Reconciliation",https://globalnews.ca/news/9997110/london-truth-and-reconciliation-2023/,positive,0.41002437,0.0045429384,0.5854327,0.16809933741728678
Global,2023-09-30,Man with alleged ties to Tupac Shakur’s death indicted on murder charge,https://globalnews.ca/news/9994939/tupac-shakur-murder-arrest-keefe-d/,negative,0.011190947,0.65925515,0.32955396,-0.43449207281097557
Global,2023-09-30,B.C. inspection station quarantines Ontario boat after invasive mussels found,https://globalnews.ca/news/9997314/bc-invasive-mussels-inspection-station-ontario-boat/,negative,0.008408397,0.57772255,0.41386908,-0.3336926085473024
Global,2023-09-30,University of New Brunswick permanently raises Wolastoqey flag,https://globalnews.ca/news/9997037/university-of-new-brunswick-wolastoqey-flag-reconciliation/,neutral,0.08801383,0.011770255,0.9002159,0.007607894392985148
Global,2023-09-30,‘All Canadians need to confront the past’: Trudeau in Sask. marking National Day for Truth and Reconciliation,https://globalnews.ca/news/9997057/all-canadians-need-to-confront-the-past-trudeau-in-saskatchewan-marking-truth-and-reconciliation-day/,neutral,0.17406976,0.02500879,0.80092144,0.029674842163103676
Global,2023-09-30,‘Everyone needs to be involved’: Okanagan marks National Day for Truth and Reconciliation,https://globalnews.ca/news/9997444/okanagan-national-day-truth-reconciliation-2023/,positive,0.26071823,0.008178139,0.7311037,0.06790708896479636
Global,2023-09-30,Sikh leaders from across North America gather in Surrey to discuss threat response,https://globalnews.ca/video/9997617/sikh-leaders-from-across-north-america-gather-in-surrey-to-discuss-threat-response/,neutral,0.034564372,0.04087995,0.92455554,-0.0004764753543051725
Global,2023-09-30,B.C. marks Truth and Reconciliation Day,https://globalnews.ca/video/9997598/b-c-marks-truth-and-reconciliation-day/,neutral,0.08656509,0.02746494,0.8859699,0.0067391974805559585
Global,2023-09-30,Peterborough residents ‘Walk for Wenjack’ on National Day for Truth and Reconciliation,https://globalnews.ca/video/9997418/peterborough-residents-walk-for-wenjack-on-national-day-for-truth-and-reconciliation/,neutral,0.11880612,0.01642345,0.8647706,0.013845147572782768
Global,2023-09-30,Edmonton marks National Day for Truth and Reconciliation,https://globalnews.ca/news/9997448/edmonton-marks-national-day-for-truth-and-reconciliation/,positive,0.3616321,0.0074359234,0.6309319,0.13072251027178794
Global,2023-09-30,Global News Hour at 6 BC: Sept. 30,https://globalnews.ca/video/9997644/global-news-hour-at-6-bc-sept-30-2/,neutral,0.039954115,0.0066691902,0.9533766,0.0015518566614400875
